variables,score
NKM,0.053608438167016104
SDH,0.0257776330627264
AK,0.021661187381343705
KO,0.0168692334018552
FM,0.014238926281387343
ROIC,0.007430098556356901
NO,0.0011875591834531463
FBO,0.0
BKM,0.0
