variables,score
BKM,0.054386943534129095
ROIC,0.03460815309729681
NKM,0.02646734147669738
KO,0.025769413434253874
ADH,0.021701319541729047
FBO,0.016528577808035072
AK,0.012920489678140745
SDH,0.008638279096225165
FM,0.007977617141849969
CO,0.007029248400899357
NO,0.0
