variables,score
BKM,0.054424077362215995
KO,0.03985595394484509
OK,0.031710025673852726
NKM,0.027051696174976048
ADH,0.01799104716057065
FBO,0.015973765455940647
AK,0.012880176030232171
FM,0.007046668109635057
ROIC,0.0016600027533908435
SDH,0.00021331126600809824
LO,0.0
NO,0.0
