variables,score
BKM,0.05215676044951567
FBO,0.04162556591135247
OK,0.034944625110984395
KO,0.032965850377526085
NKM,0.027880166228129832
ADH,0.022032844556798326
AK,0.008783832851610551
FM,0.007556513397961595
CO,0.0036812613212333645
ROIC,0.0012328171112012676
NO,0.0
SDH,0.0
