variables,score
FM,0.053691464920742726
FBO,0.03572528300157596
KO,0.03570161672088745
ROIC,0.028724314461518352
SDH,0.01878629621531358
BKM,0.01194826101603863
NKM,0.007540606894713253
CO,0.005488714977454512
NO,0.0
AK,0.0
