variables,score
BKM,0.055718979992747775
OK,0.037368554908331575
KO,0.0301424800991259
NKM,0.026860399543805924
ADH,0.02289681883849437
FBO,0.02232590195048223
AK,0.009631063445676658
FM,0.005392391771814609
CO,0.005113283847526295
ROIC,0.0026158457094198617
SDH,0.0003063109829839483
NO,0.0
