variables,score
NKM,0.05698913419942464
SDH,0.032536719123111624
KO,0.026196183994628752
AK,0.02084731536494
FM,0.016064825417413164
ROIC,0.006091440730357167
BKM,0.004849889123625051
NO,0.002166426933461363
FBO,0.0
