variables,score
ROIC,0.05402904721104296
KO,0.03171847901710967
SDH,0.027860776126882314
AK,0.020589667480710006
NKM,0.012424747726702545
FM,0.008868195262167866
NO,0.006522676790536641
FBO,0.0
