variables,score
BKM,0.05394296943509169
OK,0.03586476685391071
KO,0.0339459609595687
NKM,0.02536644401504029
FBO,0.019092842815524147
ADH,0.0176275042337366
AK,0.009596320293844496
FM,0.006901835211637897
LO,0.0
NO,0.0
SDH,0.0
ROIC,0.0
