variables,score
FM,0.05492840484439143
FBO,0.03250521220890623
KO,0.032495120426449864
ROIC,0.030295031853795784
OK,0.025132032388223813
SDH,0.02022947329140168
BKM,0.0116461662519185
CO,0.007078955491745642
NKM,0.006631424656416751
NO,0.0
AK,0.0
