variables,score
BKM,0.05447925542372323
KO,0.04344046903002585
OK,0.03469514416530051
FBO,0.031439761361251595
NKM,0.02982403225427399
SDH,0.025384826032645913
ADH,0.019300198627950182
AK,0.007866278769499413
FM,0.0041357780152009305
ROIC,0.0018456360784508963
LO,0.0
NO,0.0
