variables,score
NKM,0.055612041999547834
FBO,0.03337537462970164
KO,0.031666307888776446
SDH,0.02045893791960074
CO,0.017842488723633476
FM,0.010418306558868773
ROIC,0.006236273628354327
AK,0.0027035390410459215
NO,0.0
