variables,score
NKM,0.053485669778238876
ROIC,0.029060443990685858
SDH,0.028154243300762438
KO,0.018856193347676076
AK,0.018575273061252284
FM,0.012955522624566118
OK,0.007606744460850745
NO,0.0
FBO,0.0
BKM,0.0
