variables,score
BKM,0.054302267034709306
OK,0.035604379093522764
KO,0.02855647634789893
FBO,0.027621800413729858
NKM,0.024440518089114516
ADH,0.02053085966873769
AK,0.018851812223387165
SDH,0.007701472976060941
FM,0.006690864747502578
ROIC,0.00105639281433767
LO,0.0
NO,0.0
