variables,score
BKM,0.055079098033059326
FBO,0.0435827399320039
ROIC,0.03473302236773601
KO,0.025725955954087443
NKM,0.02511403292402159
ADH,0.01876460552906578
SDH,0.011024197760997279
FM,0.007472794959812568
AK,0.007333829502872868
CO,0.0029204007319250103
NO,0.0
