variables,score
BKM,0.05527938208479566
OK,0.03289945977467945
KO,0.029635298579286262
FBO,0.027078211635777727
NKM,0.026688358153410086
ADH,0.021659589120251788
AK,0.013353185205772888
FM,0.007024901315716425
ROIC,0.0014163820983774666
LO,0.0
NO,0.0
SDH,0.0
