variables,score
FM,0.05149245464280483
FBO,0.03240154598461453
KO,0.02839657413103458
ROIC,0.024971292986977867
SDH,0.022650686630336425
BKM,0.01299780043583132
NKM,0.006633099025179723
CO,0.002799891412874178
AK,0.002541810240076936
NO,0.0
