,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_kernel,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_train_AUC,split1_train_AUC,split2_train_AUC,split3_train_AUC,split4_train_AUC,mean_train_AUC,std_train_AUC,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,split2_train_Precision,split3_train_Precision,split4_train_Precision,mean_train_Precision,std_train_Precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
11,0.005594873428344726,0.001748790455552012,0.006002378463745117,0.0010975209067413932,1,3,sigmoid,"{'C': 1, 'degree': 3, 'kernel': 'sigmoid'}",0.43028624192059095,0.6061865189289012,0.502770083102493,0.5955678670360111,0.555239449976292,0.5380100321928577,0.0649677759126362,51,0.5664284884396421,0.5252120367143023,0.5924538166608574,0.5263157894736842,0.574792243767313,0.5570404750111597,0.026886504580168603,0.6,0.6,0.6,0.6,0.6063829787234043,0.6012765957446808,0.0025531914893617285,5,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6,0.6012664907651716,0.0006332453825857786,0.6,0.6,0.6,0.6,0.6063829787234043,0.6012765957446808,0.0025531914893617285,14,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6,0.6012664907651716,0.0006332453825857786,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7549668874172186,0.7509933774834436,0.001986754966887494,5,0.7512355848434926,0.7512355848434926,0.7512355848434926,0.7512355848434926,0.7499999999999999,0.7509884678747941,0.0004942339373970927
12,0.005607509613037109,0.001200893547516553,0.00949249267578125,0.000769605875845413,1,8,rbf,"{'C': 1, 'degree': 8, 'kernel': 'rbf'}",0.6625115420129271,0.5872576177285319,0.569713758079409,0.6103416435826408,0.5410146989094358,0.5941678520625888,0.040996251607615004,15,0.5850761008481469,0.6176368072499129,0.6400894620657605,0.5989891948414081,0.59375,0.6071083130010457,0.019638677975117216,0.6,0.6,0.6,0.6,0.6063829787234043,0.6012765957446808,0.0025531914893617285,5,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6,0.6012664907651716,0.0006332453825857786,0.6,0.6,0.6,0.6,0.6063829787234043,0.6012765957446808,0.0025531914893617285,14,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6,0.6012664907651716,0.0006332453825857786,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7549668874172186,0.7509933774834436,0.001986754966887494,5,0.7512355848434926,0.7512355848434926,0.7512355848434926,0.7512355848434926,0.7499999999999999,0.7509884678747941,0.0004942339373970927
13,0.0030984401702880858,0.00020381636682642265,0.004595375061035157,0.00037544071540685127,1,8,linear,"{'C': 1, 'degree': 8, 'kernel': 'linear'}",0.6255771006463526,0.6458910433979687,0.5244690674053555,0.592797783933518,0.5424371740161213,0.5862344338798632,0.0466540341636689,24,0.6220227721621936,0.6035203903799233,0.6163006854885558,0.5905948646450564,0.5709256694367497,0.6006728764224958,0.018409874768058387,0.6,0.6,0.6,0.6,0.6063829787234043,0.6012765957446808,0.0025531914893617285,5,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6,0.6012664907651716,0.0006332453825857786,0.6,0.6,0.6,0.6,0.6063829787234043,0.6012765957446808,0.0025531914893617285,14,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6,0.6012664907651716,0.0006332453825857786,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7549668874172186,0.7509933774834436,0.001986754966887494,5,0.7512355848434926,0.7512355848434926,0.7512355848434926,0.7512355848434926,0.7499999999999999,0.7509884678747941,0.0004942339373970927
14,0.003394317626953125,0.000495732059784864,0.004397726058959961,0.00048131430195950953,1,8,poly,"{'C': 1, 'degree': 8, 'kernel': 'poly'}",0.584949215143121,0.5133887349953832,0.4967682363804247,0.45937211449676824,0.4186818397344713,0.4946320281500337,0.055723001237954574,61,0.48329847798303704,0.4754560241663762,0.47801208318810273,0.4920413616823516,0.5044436749769159,0.4866503243993566,0.010553037961564194,0.6,0.6,0.6,0.6,0.6063829787234043,0.6012765957446808,0.0025531914893617285,5,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6,0.6012664907651716,0.0006332453825857786,0.6,0.6,0.6,0.6,0.6063829787234043,0.6012765957446808,0.0025531914893617285,14,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6,0.6012664907651716,0.0006332453825857786,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7549668874172186,0.7509933774834436,0.001986754966887494,5,0.7512355848434926,0.7512355848434926,0.7512355848434926,0.7512355848434926,0.7499999999999999,0.7509884678747941,0.0004942339373970927
15,0.004889774322509766,0.0004918088001257136,0.004906320571899414,0.0002057122476259797,1,8,sigmoid,"{'C': 1, 'degree': 8, 'kernel': 'sigmoid'}",0.43028624192059095,0.6061865189289012,0.502770083102493,0.5955678670360111,0.555239449976292,0.5380100321928577,0.0649677759126362,51,0.5664284884396421,0.5252120367143023,0.5924538166608574,0.5263157894736842,0.574792243767313,0.5570404750111597,0.026886504580168603,0.6,0.6,0.6,0.6,0.6063829787234043,0.6012765957446808,0.0025531914893617285,5,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6,0.6012664907651716,0.0006332453825857786,0.6,0.6,0.6,0.6,0.6063829787234043,0.6012765957446808,0.0025531914893617285,14,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6,0.6012664907651716,0.0006332453825857786,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7549668874172186,0.7509933774834436,0.001986754966887494,5,0.7512355848434926,0.7512355848434926,0.7512355848434926,0.7512355848434926,0.7499999999999999,0.7509884678747941,0.0004942339373970927
16,0.005604696273803711,0.00048536510191996674,0.00900096893310547,4.3478554916591135e-06,5,3,rbf,"{'C': 5, 'degree': 3, 'kernel': 'rbf'}",0.636657433056325,0.5831024930747922,0.5701754385964912,0.6094182825484765,0.5448079658605974,0.5888323226273365,0.03171774642242565,20,0.5897525270128964,0.6182467758800976,0.6398280469385385,0.5947194144301149,0.5950196214219761,0.6075132771367245,0.01894555854892392,0.6,0.6,0.6,0.6,0.5957446808510638,0.5991489361702127,0.0017021276595744707,40,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.604221635883905,0.6105263157894737,0.6038994584085544,0.003467431293735636,0.6,0.6,0.6,0.6,0.6021505376344086,0.6004301075268816,0.0008602150537634579,43,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6031746031746031,0.6063829787234043,0.6028613844534801,0.0018655649221969866,1.0,1.0,1.0,1.0,0.9824561403508771,0.9964912280701753,0.007017543859649145,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7466666666666668,0.7493333333333332,0.001333333333333231,39,0.7512355848434926,0.7512355848434926,0.7512355848434926,0.7524752475247524,0.7549668874172186,0.7522297778944897,0.001450329848465327
17,0.0030979633331298826,0.0004960099313453122,0.004699897766113281,0.0005999311768629517,5,3,linear,"{'C': 5, 'degree': 3, 'kernel': 'linear'}",0.6140350877192983,0.6565096952908588,0.5350877192982456,0.5863342566943675,0.5457562825983878,0.5875446083202316,0.044625963391767005,22,0.544121064250029,0.6028813756244917,0.6238817241779946,0.5826071802021611,0.5734072022160664,0.5853797092941486,0.026988949993031815,0.6,0.6,0.6,0.6,0.5957446808510638,0.5991489361702127,0.0017021276595744707,40,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6078947368421053,0.6028454381335926,0.0025246493542563364,0.6,0.6,0.6,0.6,0.6021505376344086,0.6004301075268816,0.0008602150537634579,43,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6047745358090185,0.6022213979269753,0.0012765689410216385,1.0,1.0,1.0,1.0,0.9824561403508771,0.9964912280701753,0.007017543859649145,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7466666666666668,0.7493333333333332,0.001333333333333231,39,0.7512355848434926,0.7512355848434926,0.7512355848434926,0.7512355848434926,0.7537190082644628,0.7517322695276867,0.000993369368388075
18,0.0037981986999511717,0.00040326297487166255,0.0045987129211425785,0.0004889886498343297,5,3,poly,"{'C': 5, 'degree': 3, 'kernel': 'poly'}",0.6555863342566943,0.628808864265928,0.5133887349953832,0.5521698984302862,0.5002370791844476,0.5700381822265479,0.06192432285695359,31,0.6049726966422679,0.5540257929592192,0.5975659347043104,0.5566689903566864,0.5728012465373962,0.577206932239976,0.02080388903955942,0.6,0.6,0.6,0.6,0.6063829787234043,0.6012765957446808,0.0025531914893617285,5,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6,0.6012664907651716,0.0006332453825857786,0.6,0.6,0.6,0.6,0.6063829787234043,0.6012765957446808,0.0025531914893617285,14,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6,0.6012664907651716,0.0006332453825857786,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7549668874172186,0.7509933774834436,0.001986754966887494,5,0.7512355848434926,0.7512355848434926,0.7512355848434926,0.7512355848434926,0.7499999999999999,0.7509884678747941,0.0004942339373970927
19,0.004893207550048828,0.0004930855352429954,0.0049018383026123045,0.00020413617612097127,5,3,sigmoid,"{'C': 5, 'degree': 3, 'kernel': 'sigmoid'}",0.4422899353647276,0.6117266851338874,0.5041551246537397,0.5914127423822715,0.5542911332385017,0.5407751241546255,0.06135361710795032,49,0.569420239340072,0.5244277913326363,0.5941675380504241,0.5186476124085047,0.5745614035087719,0.5562449169280818,0.02957395740310514,0.6,0.6,0.6,0.6,0.6063829787234043,0.6012765957446808,0.0025531914893617285,5,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6,0.6012664907651716,0.0006332453825857786,0.6,0.6,0.6,0.6,0.6063829787234043,0.6012765957446808,0.0025531914893617285,14,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6,0.6012664907651716,0.0006332453825857786,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7549668874172186,0.7509933774834436,0.001986754966887494,5,0.7512355848434926,0.7512355848434926,0.7512355848434926,0.7512355848434926,0.7499999999999999,0.7509884678747941,0.0004942339373970927
20,0.005597162246704102,0.00048343700645059323,0.00989980697631836,0.0008021741731190348,5,8,rbf,"{'C': 5, 'degree': 8, 'kernel': 'rbf'}",0.636657433056325,0.5831024930747922,0.5701754385964912,0.6094182825484765,0.5448079658605974,0.5888323226273365,0.03171774642242565,20,0.5897525270128964,0.6182467758800976,0.6398280469385385,0.5947194144301149,0.5950196214219761,0.6075132771367245,0.01894555854892392,0.6,0.6,0.6,0.6,0.5957446808510638,0.5991489361702127,0.0017021276595744707,40,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.604221635883905,0.6105263157894737,0.6038994584085544,0.003467431293735636,0.6,0.6,0.6,0.6,0.6021505376344086,0.6004301075268816,0.0008602150537634579,43,0.6015831134564644,0.6015831134564644,0.6015831134564644,0.6031746031746031,0.6063829787234043,0.6028613844534801,0.0018655649221969866,1.0,1.0,1.0,1.0,0.9824561403508771,0.9964912280701753,0.007017543859649145,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.7466666666666668,0.7493333333333332,0.001333333333333231,39,0.7512355848434926,0.7512355848434926,0.7512355848434926,0.7524752475247524,0.7549668874172186,0.7522297778944897,0.001450329848465327
