,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,split2_train_Precision,split3_train_Precision,split4_train_Precision,mean_train_Precision,std_train_Precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
254,0.2731958866119385,0.005576058080687573,0.013988113403320313,0.0011626701038546091,gini,6,sqrt,10,20,100,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 100}",0.631578947368421,0.631578947368421,0.6842105263157895,0.7631578947368421,0.6666666666666666,0.675438596491228,0.04836508334066748,232,0.8547854785478548,0.8679867986798679,0.8217821782178217,0.834983498349835,0.8223684210526315,0.8403812749696022,0.01827058465783135,0.673469387755102,0.6545454545454545,0.6842105263157895,0.7288135593220338,0.6923076923076923,0.6866693240492143,0.02457704115513535,244,0.8366336633663366,0.8301886792452831,0.7916666666666666,0.8066037735849056,0.8,0.8130185565726384,0.01742998473919508,0.7333333333333333,0.8,0.8666666666666667,0.9555555555555556,0.8,0.8311111111111111,0.07516237566794563,283,0.9388888888888889,0.9777777777777777,0.95,0.95,0.9333333333333333,0.95,0.015315609724544677,0.702127659574468,0.7200000000000001,0.7647058823529413,0.8269230769230769,0.7422680412371134,0.7512049320175199,0.043307522666130256,259,0.8848167539267016,0.8979591836734695,0.8636363636363635,0.8724489795918368,0.8615384615384616,0.8760799484733667,0.013671241957943609
255,0.0037171363830566405,0.0011641569841285833,0.007535076141357422,0.0013327488583160382,gini,6,sqrt,20,10,1,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 1}",0.5921052631578947,0.5263157894736842,0.47368421052631576,0.5921052631578947,0.49333333333333335,0.5355087719298245,0.04917698766423086,629,0.6468646864686468,0.6600660066006601,0.6633663366336634,0.6237623762376238,0.6611842105263158,0.651048723293382,0.014817651621572054,0.6346153846153846,0.6216216216216216,0.5641025641025641,0.6590909090909091,0.574468085106383,0.6107797129073724,0.036102488670805545,628,0.6666666666666666,0.7103825136612022,0.7215909090909091,0.6964285714285714,0.6934673366834171,0.6977071995061532,0.01851605345603533,0.7333333333333333,0.5111111111111111,0.4888888888888889,0.6444444444444445,0.6,0.5955555555555556,0.0893322277432968,627,0.8111111111111111,0.7222222222222222,0.7055555555555556,0.65,0.7666666666666667,0.731111111111111,0.05472715713788778,0.6804123711340205,0.5609756097560976,0.5238095238095238,0.651685393258427,0.5869565217391305,0.6007678839394399,0.057676000381671984,628,0.731829573934837,0.7162534435261707,0.7134831460674157,0.6724137931034482,0.7282321899736148,0.7124424293210974,0.021180540860894367
256,0.014101409912109375,0.0008735058537036861,0.00892176628112793,0.002460332441911288,gini,6,sqrt,20,10,5,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 5}",0.6842105263157895,0.6052631578947368,0.5921052631578947,0.7368421052631579,0.6666666666666666,0.6570175438596491,0.05309735421200546,350,0.7722772277227723,0.7524752475247525,0.759075907590759,0.7128712871287128,0.7039473684210527,0.7401294076776099,0.026821696645692096,0.7058823529411765,0.6415094339622641,0.6346153846153846,0.7272727272727273,0.6724137931034483,0.6763387383790003,0.03587874099485186,322,0.7557603686635944,0.7586206896551724,0.7377777777777778,0.7162790697674418,0.7045454545454546,0.7345966720818882,0.021325032880559307,0.8,0.7555555555555555,0.7333333333333333,0.8888888888888888,0.8666666666666667,0.8088888888888889,0.060614140875492696,374,0.9111111111111111,0.8555555555555555,0.9222222222222223,0.8555555555555555,0.8611111111111112,0.8811111111111112,0.029313124351717616,0.7500000000000001,0.6938775510204082,0.6804123711340205,0.7999999999999999,0.7572815533980582,0.7363142951104974,0.04383764546353323,383,0.8261964735516373,0.804177545691906,0.819753086419753,0.7797468354430379,0.775,0.800974788221267,0.020612283482649877
257,0.029738092422485353,0.0035024764639781107,0.00925288200378418,0.001342031489967652,gini,6,sqrt,20,10,10,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 10}",0.6842105263157895,0.618421052631579,0.6447368421052632,0.6710526315789473,0.6,0.6436842105263159,0.03142947079333393,445,0.7458745874587459,0.7524752475247525,0.7293729372937293,0.7326732673267327,0.7269736842105263,0.7374739447628974,0.009945231820178473,0.6981132075471698,0.6333333333333333,0.6551724137931034,0.6923076923076923,0.631578947368421,0.6621011188699439,0.028342558111917483,466,0.7330316742081447,0.723404255319149,0.7112068965517241,0.7323943661971831,0.7117903930131004,0.7223655170578602,0.009505490631749075,0.8222222222222222,0.8444444444444444,0.8444444444444444,0.8,0.8,0.8222222222222222,0.01987615979999811,330,0.9,0.9444444444444444,0.9166666666666666,0.8666666666666667,0.9055555555555556,0.9066666666666666,0.02519063121945472,0.7551020408163266,0.7238095238095237,0.7378640776699029,0.7422680412371134,0.7058823529411765,0.7329852072948086,0.016839754087825898,400,0.8079800498753117,0.8192771084337349,0.8009708737864077,0.7938931297709925,0.7970660146699267,0.8038374353072747,0.00903884159293658
258,0.1287382125854492,0.011440875580374333,0.012020111083984375,0.0023856162453040866,gini,6,sqrt,20,10,50,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 50}",0.6710526315789473,0.6052631578947368,0.631578947368421,0.6973684210526315,0.6933333333333334,0.659719298245614,0.03586963846170387,327,0.7788778877887789,0.7755775577557755,0.7326732673267327,0.768976897689769,0.7631578947368421,0.7638527010595797,0.016505306635295147,0.6666666666666666,0.6363636363636364,0.6268656716417911,0.6774193548387096,0.6964285714285714,0.6607487801878751,0.02580184964927553,481,0.7511111111111111,0.7522522522522522,0.7106382978723405,0.7455357142857143,0.7389380530973452,0.7396950857237526,0.01527737560909926,0.8888888888888888,0.7777777777777778,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.8800000000000001,0.05726266100766723,26,0.9388888888888889,0.9277777777777778,0.9277777777777778,0.9277777777777778,0.9277777777777778,0.93,0.004444444444444429,0.761904761904762,0.7000000000000001,0.75,0.7850467289719625,0.7722772277227722,0.7538457437198993,0.02929956559015776,246,0.8345679012345679,0.8308457711442786,0.8048192771084338,0.8267326732673268,0.8226600985221675,0.8239251442553549,0.01035065284849414
259,0.2420663833618164,0.018939995829297257,0.016009140014648437,0.002136130710597124,gini,6,sqrt,20,10,100,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 10, 'n_estimators': 100}",0.6578947368421053,0.6052631578947368,0.6447368421052632,0.6842105263157895,0.7066666666666667,0.6597543859649122,0.03463276984745609,323,0.7920792079207921,0.7821782178217822,0.7491749174917491,0.7656765676567657,0.75,0.7678217821782178,0.017114049059358667,0.6727272727272727,0.631578947368421,0.6451612903225806,0.6721311475409836,0.7017543859649122,0.664670608784834,0.024378053919520443,435,0.76,0.7544642857142857,0.7300884955752213,0.7379912663755459,0.7300884955752213,0.7425265086480548,0.012472451099762548,0.8222222222222222,0.8,0.8888888888888888,0.9111111111111111,0.8888888888888888,0.8622222222222222,0.043090487621478456,104,0.95,0.9388888888888889,0.9166666666666666,0.9388888888888889,0.9166666666666666,0.9322222222222223,0.013333333333333336,0.7400000000000001,0.7058823529411765,0.7476635514018692,0.7735849056603773,0.7843137254901961,0.7502889070987239,0.027513952713216563,268,0.8444444444444444,0.8366336633663366,0.812807881773399,0.8264058679706602,0.812807881773399,0.8266199478656479,0.012645784642251372
260,0.004298782348632813,0.000850311880169155,0.00922250747680664,0.00415697023281054,gini,6,sqrt,20,15,1,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 15, 'n_estimators': 1}",0.6052631578947368,0.5657894736842105,0.5657894736842105,0.6578947368421053,0.6,0.5989473684210527,0.033807340742635236,560,0.6567656765676567,0.636963696369637,0.6303630363036303,0.6897689768976898,0.6282894736842105,0.6484301719645649,0.02298663355546904,0.6744186046511628,0.6578947368421053,0.6578947368421053,0.7111111111111111,0.6190476190476191,0.6640733616988207,0.029743040305418317,447,0.7435897435897436,0.6842105263157895,0.7098765432098766,0.7590361445783133,0.6401673640167364,0.7073760643420919,0.04252081466929902,0.6444444444444445,0.5555555555555556,0.5555555555555556,0.7111111111111111,0.8666666666666667,0.6666666666666667,0.1158969316480471,584,0.6444444444444445,0.7222222222222222,0.6388888888888888,0.7,0.85,0.7111111111111111,0.07641666161799732,0.6590909090909091,0.6024096385542169,0.6024096385542169,0.7111111111111111,0.7222222222222222,0.6594487039065353,0.051218271914549154,577,0.6904761904761906,0.7027027027027027,0.6725146198830408,0.7283236994219654,0.7303102625298329,0.7048654950027464,0.022163178586941057
261,0.015293264389038086,0.003000086895657318,0.008360528945922851,0.0011995738150627948,gini,6,sqrt,20,15,5,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 15, 'n_estimators': 5}",0.618421052631579,0.5921052631578947,0.6842105263157895,0.6842105263157895,0.6133333333333333,0.6384561403508772,0.0383872157338143,469,0.7788778877887789,0.7491749174917491,0.7293729372937293,0.7062706270627063,0.7401315789473685,0.7407655897168663,0.023846848870867066,0.6538461538461539,0.6346153846153846,0.7333333333333333,0.6842105263157895,0.66,0.6732010796221323,0.03398480062329626,348,0.7897435897435897,0.7321428571428571,0.7333333333333333,0.7241379310344828,0.7512437810945274,0.746120298469758,0.023542903122913385,0.7555555555555555,0.7333333333333333,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.7644444444444445,0.051830683509736034,481,0.8555555555555555,0.9111111111111111,0.8555555555555555,0.8166666666666667,0.8388888888888889,0.8555555555555555,0.03122993182790043,0.7010309278350516,0.6804123711340205,0.7333333333333333,0.7647058823529413,0.6947368421052631,0.714843871352122,0.0303601666214447,476,0.8213333333333332,0.8118811881188118,0.7897435897435897,0.7676240208877284,0.7926509186351706,0.7966466101437268,0.01869467622783475
262,0.028987407684326172,0.0038106808618580145,0.009677600860595704,0.0032675094489223984,gini,6,sqrt,20,15,10,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 15, 'n_estimators': 10}",0.6973684210526315,0.5657894736842105,0.631578947368421,0.6578947368421053,0.6666666666666666,0.6438596491228069,0.044330802696467636,433,0.768976897689769,0.7623762376237624,0.7392739273927392,0.7392739273927392,0.7467105263157895,0.7513223032829599,0.012210400305139313,0.7115384615384616,0.6111111111111112,0.6491228070175439,0.6507936507936508,0.6923076923076923,0.662974744553692,0.035352363779182744,457,0.7546296296296297,0.75,0.7224669603524229,0.7148936170212766,0.7351598173515982,0.7354300048709855,0.015302072404297316,0.8222222222222222,0.7333333333333333,0.8222222222222222,0.9111111111111111,0.8,0.8177777777777777,0.056916659888292,347,0.9055555555555556,0.9,0.9111111111111111,0.9333333333333333,0.8944444444444445,0.9088888888888891,0.013425606637327295,0.7628865979381444,0.6666666666666666,0.7254901960784313,0.7592592592592592,0.7422680412371134,0.731314152235923,0.03495983945663203,411,0.8232323232323233,0.8181818181818182,0.8058968058968059,0.8096385542168676,0.8070175438596492,0.8127934090774929,0.006765836903822983
263,0.12195377349853516,0.00657219471157165,0.010083341598510742,0.0012560337398323776,gini,6,sqrt,20,15,50,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 15, 'n_estimators': 50}",0.6447368421052632,0.618421052631579,0.6447368421052632,0.6447368421052632,0.72,0.6545263157894737,0.03428671677732383,363,0.7788778877887789,0.7887788778877888,0.7557755775577558,0.7425742574257426,0.7368421052631579,0.7605697411846448,0.020202800660483026,0.6607142857142857,0.6333333333333333,0.640625,0.65,0.7068965517241379,0.6583138341543513,0.025969531099010342,504,0.7511111111111111,0.7521739130434782,0.728448275862069,0.7256637168141593,0.7212389380530974,0.7357271909767831,0.013200948872624251,0.8222222222222222,0.8444444444444444,0.9111111111111111,0.8666666666666667,0.9111111111111111,0.8711111111111111,0.035555555555555556,64,0.9388888888888889,0.9611111111111111,0.9388888888888889,0.9111111111111111,0.9055555555555556,0.931111111111111,0.02036700308869263,0.7326732673267325,0.7238095238095237,0.7522935779816514,0.7428571428571429,0.7961165048543689,0.749550003365884,0.025172036673520935,276,0.8345679012345679,0.8439024390243903,0.8203883495145631,0.8078817733990147,0.8029556650246306,0.8219392256394332,0.015506507945650026
264,0.24953231811523438,0.013199666207479652,0.014821720123291016,0.0020773807012018633,gini,6,sqrt,20,15,100,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 15, 'n_estimators': 100}",0.6710526315789473,0.6447368421052632,0.6710526315789473,0.6842105263157895,0.64,0.6622105263157895,0.016964685497132575,320,0.7755775577557755,0.7854785478547854,0.7524752475247525,0.7722772277227723,0.7467105263157895,0.7665038214347749,0.014589589242468707,0.6724137931034483,0.6666666666666666,0.65625,0.6779661016949152,0.6551724137931034,0.6656937950516267,0.008906167435065138,426,0.7477876106194691,0.757847533632287,0.7312775330396476,0.7444933920704846,0.7268722466960352,0.7416556632115847,0.011261306687488785,0.8666666666666667,0.8,0.9333333333333333,0.8888888888888888,0.8444444444444444,0.8666666666666666,0.04444444444444443,87,0.9388888888888889,0.9388888888888889,0.9222222222222223,0.9388888888888889,0.9166666666666666,0.9311111111111112,0.00968644209675705,0.7572815533980582,0.7272727272727272,0.7706422018348624,0.7692307692307693,0.7378640776699029,0.752458265881264,0.017219397099748457,248,0.8325123152709359,0.8387096774193548,0.8157248157248157,0.8304668304668305,0.8108108108108109,0.8256448899385495,0.010578838206975139
265,0.005327606201171875,0.002320761097654369,0.010052013397216796,0.002491972929934214,gini,6,sqrt,20,20,1,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 1}",0.5394736842105263,0.5131578947368421,0.6842105263157895,0.7105263157894737,0.6533333333333333,0.620140350877193,0.07915647939508604,511,0.6435643564356436,0.6336633663366337,0.6897689768976898,0.6336633663366337,0.6875,0.6576320132013201,0.025580352237421868,0.6086956521739131,0.5952380952380952,0.7560975609756098,0.7948717948717948,0.6610169491525424,0.6831840104823911,0.07945429524826388,268,0.7278481012658228,0.6864864864864865,0.7828947368421053,0.7225806451612903,0.6763485477178424,0.7192317034947096,0.03754904478712211,0.6222222222222222,0.5555555555555556,0.6888888888888889,0.6888888888888889,0.8666666666666667,0.6844444444444444,0.10366136701947201,560,0.6388888888888888,0.7055555555555556,0.6611111111111111,0.6222222222222222,0.9055555555555556,0.7066666666666667,0.10330346043706187,0.6153846153846154,0.574712643678161,0.7209302325581395,0.738095238095238,0.7500000000000001,0.6798245459432308,0.0710081150801957,536,0.6804733727810651,0.6958904109589041,0.7168674698795181,0.6686567164179104,0.7743467933491687,0.7072469526773133,0.03722887299998641
266,0.015323114395141602,0.0019511933397454665,0.009089803695678711,0.0012197444045504535,gini,6,sqrt,20,20,5,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 5}",0.6710526315789473,0.6842105263157895,0.618421052631579,0.6447368421052632,0.68,0.6596842105263158,0.024777346458144486,328,0.7557755775577558,0.7326732673267327,0.7062706270627063,0.7260726072607261,0.7401315789473685,0.7321847316310579,0.016302257149424234,0.7083333333333334,0.6909090909090909,0.6538461538461539,0.6666666666666666,0.7142857142857143,0.6868081918081919,0.023355257713214832,242,0.7523809523809524,0.7302325581395349,0.7198067632850241,0.7214611872146118,0.7463414634146341,0.7340445848869516,0.013137919190428953,0.7555555555555555,0.8444444444444444,0.7555555555555555,0.8,0.7777777777777778,0.7866666666666667,0.03325917677132393,432,0.8777777777777778,0.8722222222222222,0.8277777777777777,0.8777777777777778,0.85,0.861111111111111,0.019563129846287806,0.7311827956989247,0.7599999999999999,0.7010309278350516,0.7272727272727272,0.7446808510638298,0.7328334603741067,0.019613409004007903,401,0.8102564102564102,0.7949367088607595,0.7700258397932817,0.7919799498746866,0.7948051948051948,0.7924008207180665,0.012898455138784688
267,0.027676105499267578,0.005378708304645141,0.009839582443237304,0.0027981368971254435,gini,6,sqrt,20,20,10,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 10}",0.5921052631578947,0.5526315789473685,0.6578947368421053,0.6842105263157895,0.6666666666666666,0.6307017543859649,0.04996151181016892,485,0.735973597359736,0.7491749174917491,0.759075907590759,0.7326732673267327,0.7335526315789473,0.7420900642695849,0.010370043467415574,0.625,0.6,0.6507936507936508,0.6842105263157895,0.7,0.652000835421888,0.036812968585698644,551,0.7314814814814815,0.7407407407407407,0.7377777777777778,0.728110599078341,0.726027397260274,0.7328275992677229,0.005611184304165744,0.7777777777777778,0.7333333333333333,0.9111111111111111,0.8666666666666667,0.7777777777777778,0.8133333333333332,0.0653197264742181,366,0.8777777777777778,0.8888888888888888,0.9222222222222223,0.8777777777777778,0.8833333333333333,0.89,0.01662958838566199,0.6930693069306931,0.6599999999999999,0.7592592592592592,0.7647058823529413,0.7368421052631577,0.7227753107612103,0.04027483667086143,454,0.797979797979798,0.808080808080808,0.819753086419753,0.795969773299748,0.7969924812030076,0.8037551893966229,0.009103249508770473
268,0.12774109840393066,0.008111995986848175,0.01117563247680664,0.00035317368309441786,gini,6,sqrt,20,20,50,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 50}",0.6578947368421053,0.631578947368421,0.6447368421052632,0.6842105263157895,0.68,0.6596842105263158,0.020153428115830454,328,0.7821782178217822,0.7788778877887789,0.7491749174917491,0.7458745874587459,0.7335526315789473,0.7579316484280006,0.01919911763159513,0.6727272727272727,0.6545454545454545,0.640625,0.6779661016949152,0.6779661016949152,0.6647659861325115,0.014826426834120839,434,0.7567567567567568,0.7511111111111111,0.7241379310344828,0.7268722466960352,0.728110599078341,0.7373977289353453,0.013679821684593745,0.8222222222222222,0.8,0.9111111111111111,0.8888888888888888,0.8888888888888888,0.8622222222222222,0.043090487621478456,104,0.9333333333333333,0.9388888888888889,0.9333333333333333,0.9166666666666666,0.8777777777777778,0.9199999999999999,0.02238826853289988,0.7400000000000001,0.7200000000000001,0.7522935779816514,0.7692307692307693,0.7692307692307693,0.750151023288638,0.018680425210382972,269,0.835820895522388,0.8345679012345679,0.8155339805825242,0.8108108108108109,0.795969773299748,0.8185406722900078,0.01505798537216829
269,0.24775233268737792,0.013942018709872663,0.01419534683227539,0.001539548327880317,gini,6,sqrt,20,20,100,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 100}",0.6973684210526315,0.6052631578947368,0.6447368421052632,0.7105263157894737,0.6666666666666666,0.6649122807017543,0.03768868606831725,292,0.759075907590759,0.7887788778877888,0.7458745874587459,0.768976897689769,0.7730263157894737,0.7671465172833074,0.014307418268145482,0.6896551724137931,0.631578947368421,0.640625,0.6885245901639344,0.6724137931034483,0.6645595006099194,0.024192500419572795,440,0.7336244541484717,0.7612612612612613,0.7309417040358744,0.7370689655172413,0.7488789237668162,0.742355061745933,0.011264423752314292,0.8888888888888888,0.8,0.9111111111111111,0.9333333333333333,0.8666666666666667,0.8800000000000001,0.04575835618216443,26,0.9333333333333333,0.9388888888888889,0.9055555555555556,0.95,0.9277777777777778,0.9311111111111112,0.014740554623801765,0.7766990291262136,0.7058823529411765,0.7522935779816514,0.7924528301886792,0.7572815533980582,0.7569218687271558,0.029258051595364144,213,0.8215158924205379,0.8407960199004975,0.8089330024813896,0.8300970873786407,0.8287841191066998,0.8260252242575531,0.010534192829571937
270,0.00039997100830078123,0.0004898624411217046,0.0,0.0,gini,7,auto,2,10,1,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1}",,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,
271,0.0007019996643066406,0.0004014771110031587,0.0,0.0,gini,7,auto,2,10,5,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 5}",,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,
272,0.0006876468658447265,0.0007512046401698005,0.0,0.0,gini,7,auto,2,10,10,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 10}",,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,
273,0.0002994537353515625,0.00039857953531468855,0.0,0.0,gini,7,auto,2,10,50,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,
274,0.0006024837493896484,0.0004919390788776537,0.0,0.0,gini,7,auto,2,10,100,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,
275,5.0640106201171876e-05,0.00010128021240234375,0.0,0.0,gini,7,auto,2,15,1,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 1}",,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,
276,0.0004984378814697265,0.00044606661148441357,0.0,0.0,gini,7,auto,2,15,5,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 5}",,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,
277,0.00039420127868652346,0.00048285138101691427,0.0,0.0,gini,7,auto,2,15,10,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 10}",,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,
278,0.0,0.0,0.0,0.0,gini,7,auto,2,15,50,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 50}",,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,
279,0.0005099296569824219,0.0003194759638960734,0.0,0.0,gini,7,auto,2,15,100,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 100}",,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,
280,0.0006002426147460937,0.0008001447802879579,0.0,0.0,gini,7,auto,2,20,1,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 1}",,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,
281,0.0002737998962402344,0.0003903432664549846,0.0,0.0,gini,7,auto,2,20,5,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 5}",,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,
282,0.0008056640625,0.0004028571761747368,0.0,0.0,gini,7,auto,2,20,10,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 10}",,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,
283,0.0010078907012939452,0.0006312413380463324,0.0,0.0,gini,7,auto,2,20,50,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 50}",,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,
284,0.0007946491241455078,0.0005036505890276795,0.0,0.0,gini,7,auto,2,20,100,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 100}",,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,
285,0.0002986907958984375,0.0003987927846653153,0.0,0.0,gini,7,auto,10,10,1,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 1}",,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,
286,0.0006007671356201172,0.0004905312032936845,0.0,0.0,gini,7,auto,10,10,5,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 5}",,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,
287,0.00038852691650390623,0.00047607574707177186,0.0,0.0,gini,7,auto,10,10,10,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 10}",,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,
288,0.0005156993865966797,0.00044958785601786075,0.0,0.0,gini,7,auto,10,10,50,"{'criterion': 'gini', 'max_depth': 7, 'max_features': 'auto', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 50}",,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,,,,,,,,,631,,,,,,,
