,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_objective,param_subsample,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,split2_train_Precision,split3_train_Precision,split4_train_Precision,mean_train_Precision,std_train_Precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
702,0.14188804626464843,0.0018576354947704848,0.007756805419921875,0.002248749076714221,0.7,0.3,6,11,500,binary:logistic,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 11, 'n_estimators': 500, 'objective': 'binary:logistic', 'subsample': 0.8}",0.6447368421052632,0.5789473684210527,0.618421052631579,0.6578947368421053,0.6,0.62,0.028760160194345803,626,0.9735973597359736,0.9735973597359736,0.9636963696369637,0.966996699669967,0.9703947368421053,0.9696565051241967,0.0038523612575192623,0.6875,0.6382978723404256,0.6666666666666666,0.6938775510204082,0.6666666666666666,0.6706017513388334,0.01950294357131473,498,0.9777777777777777,0.967391304347826,0.9567567567567568,0.956989247311828,0.9776536312849162,0.9673137434958209,0.009321593201731931,0.7333333333333333,0.6666666666666666,0.7111111111111111,0.7555555555555555,0.6666666666666666,0.7066666666666667,0.03555555555555556,762,0.9777777777777777,0.9888888888888889,0.9833333333333333,0.9888888888888889,0.9722222222222222,0.9822222222222223,0.006478835438717023,0.7096774193548386,0.6521739130434782,0.6881720430107527,0.723404255319149,0.6666666666666666,0.688018859478977,0.026313567765372338,762,0.9777777777777777,0.978021978021978,0.96986301369863,0.9726775956284154,0.9749303621169918,0.9746541454487586,0.003099592342722821
703,0.24720978736877441,0.01144186855019353,0.008272409439086914,0.0013175561888544476,0.7,0.3,6,11,1000,binary:logistic,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 11, 'n_estimators': 1000, 'objective': 'binary:logistic', 'subsample': 0.8}",0.6578947368421053,0.618421052631579,0.6447368421052632,0.6578947368421053,0.64,0.6437894736842106,0.014537752934611724,452,0.976897689768977,0.9867986798679867,0.9933993399339934,0.9801980198019802,0.9835526315789473,0.9841692721903769,0.005676881844358707,0.6862745098039216,0.6666666666666666,0.68,0.6938775510204082,0.6956521739130435,0.684494180280808,0.010523648983156558,347,0.9832402234636871,0.9835164835164835,0.9944444444444445,0.9728260869565217,0.9781420765027322,0.9824338629767737,0.0071666609080311226,0.7777777777777778,0.7111111111111111,0.7555555555555555,0.7555555555555555,0.7111111111111111,0.7422222222222222,0.026666666666666655,661,0.9777777777777777,0.9944444444444445,0.9944444444444445,0.9944444444444445,0.9944444444444445,0.9911111111111112,0.006666666666666687,0.7291666666666667,0.6881720430107527,0.7157894736842104,0.723404255319149,0.7032967032967032,0.7119658283954964,0.01471478619570376,674,0.9805013927576602,0.9889502762430938,0.9944444444444445,0.9835164835164836,0.9862258953168044,0.9867276984556973,0.0047711342696955174
704,0.02805814743041992,0.0045484401032044415,0.01108851432800293,0.00118517484397603,0.7,0.3,8,1,5,binary:logistic,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.3, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 5, 'objective': 'binary:logistic', 'subsample': 0.8}",0.6710526315789473,0.7236842105263158,0.7236842105263158,0.7105263157894737,0.7066666666666667,0.7071228070175439,0.019294608907734625,101,0.9372937293729373,0.9240924092409241,0.9405940594059405,0.9471947194719472,0.9342105263157895,0.9366770887615077,0.007626290702151578,0.6785714285714286,0.7608695652173914,0.74,0.7169811320754716,0.7254901960784313,0.7243824643885446,0.027312538284135764,155,0.9351351351351351,0.9153439153439153,0.9308510638297872,0.9315789473684211,0.9166666666666666,0.9259151456687851,0.008230861655727027,0.8444444444444444,0.7777777777777778,0.8222222222222222,0.8444444444444444,0.8222222222222222,0.8222222222222223,0.024343224778007377,314,0.9611111111111111,0.9611111111111111,0.9722222222222222,0.9833333333333333,0.9777777777777777,0.971111111111111,0.008888888888888858,0.7524752475247526,0.7692307692307693,0.7789473684210526,0.7755102040816326,0.7708333333333334,0.7693993845183081,0.009132548008507992,90,0.947945205479452,0.9376693766937669,0.9510869565217391,0.9567567567567566,0.946236559139785,0.9479389709182999,0.006261405125405781
705,0.09753732681274414,0.0042989019159290496,0.008713054656982421,0.0017406558052327683,0.7,0.3,8,1,100,binary:logistic,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.3, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 100, 'objective': 'binary:logistic', 'subsample': 0.8}",0.6578947368421053,0.7631578947368421,0.7105263157894737,0.7894736842105263,0.72,0.7282105263157895,0.04538490358791357,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7111111111111111,0.7872340425531915,0.7446808510638298,0.7843137254901961,0.75,0.7554679460436657,0.028124553459938584,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7111111111111111,0.8222222222222222,0.7777777777777778,0.8888888888888888,0.8,0.8,0.05794846582402352,360,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7111111111111111,0.8043478260869565,0.7608695652173912,0.8333333333333334,0.7741935483870969,0.7767710768271778,0.04130496043570432,51,1.0,1.0,1.0,1.0,1.0,1.0,0.0
706,0.2089463233947754,0.006707850229572162,0.00859827995300293,0.0008001715596123196,0.7,0.3,8,1,500,binary:logistic,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.3, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 500, 'objective': 'binary:logistic', 'subsample': 0.8}",0.6578947368421053,0.7105263157894737,0.6973684210526315,0.7763157894736842,0.6933333333333334,0.7070877192982457,0.0387503472516932,105,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7021276595744681,0.7346938775510204,0.7391304347826086,0.7916666666666666,0.7391304347826086,0.7413498146714745,0.028720431188592337,82,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7333333333333333,0.8,0.7555555555555555,0.8444444444444444,0.7555555555555555,0.7777777777777778,0.03975231959999628,460,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7173913043478262,0.7659574468085106,0.7472527472527473,0.8172043010752689,0.7472527472527473,0.75901170934742,0.032995228419577936,175,1.0,1.0,1.0,1.0,1.0,1.0,0.0
707,0.3429440498352051,0.028816713763197676,0.007935285568237305,0.00012733757528104585,0.7,0.3,8,1,1000,binary:logistic,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.3, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 1000, 'objective': 'binary:logistic', 'subsample': 0.8}",0.6578947368421053,0.7236842105263158,0.6973684210526315,0.7763157894736842,0.6666666666666666,0.7043859649122807,0.04284798155024495,119,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6938775510204082,0.75,0.7291666666666666,0.7916666666666666,0.717391304347826,0.7364204377403134,0.033048971677401326,104,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7555555555555555,0.8,0.7777777777777778,0.8444444444444444,0.7333333333333333,0.7822222222222223,0.038232556742411695,434,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.723404255319149,0.7741935483870969,0.7526881720430108,0.8172043010752689,0.7252747252747253,0.7585530004198502,0.03481917833598762,182,1.0,1.0,1.0,1.0,1.0,1.0,0.0
708,0.010229015350341797,0.0015974957354655897,0.009571361541748046,0.0030609795796043096,0.7,0.3,8,5,5,binary:logistic,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.3, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 5, 'objective': 'binary:logistic', 'subsample': 0.8}",0.6447368421052632,0.6447368421052632,0.7631578947368421,0.6973684210526315,0.6933333333333334,0.6886666666666666,0.04360298232590454,191,0.8250825082508251,0.8118811881188119,0.801980198019802,0.801980198019802,0.8256578947368421,0.8133163974292167,0.010486492068610891,0.6666666666666666,0.6730769230769231,0.7454545454545455,0.7037037037037037,0.6964285714285714,0.6970660820660821,0.027876556586304516,267,0.8159203980099502,0.7971014492753623,0.7857142857142857,0.7857142857142857,0.812807881773399,0.7994516600974565,0.012903971378474207,0.8,0.7777777777777778,0.9111111111111111,0.8444444444444444,0.8666666666666667,0.8400000000000001,0.04745368112013915,298,0.9111111111111111,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9155555555555555,0.0022222222222222144,0.7272727272727272,0.7216494845360825,0.8200000000000001,0.7676767676767676,0.7722772277227722,0.7617752414416699,0.035597028213468156,142,0.8608923884514436,0.8527131782945736,0.8461538461538461,0.8461538461538461,0.8616187989556137,0.8535064116018646,0.006769241301864922
709,0.055278348922729495,0.004849800912271639,0.007799339294433594,0.00040075907680625427,0.7,0.3,8,5,100,binary:logistic,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.3, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 100, 'objective': 'binary:logistic', 'subsample': 0.8}",0.6052631578947368,0.6973684210526315,0.6842105263157895,0.6973684210526315,0.6666666666666666,0.6701754385964912,0.03435641408344935,284,0.9966996699669967,0.9966996699669967,0.9867986798679867,0.9900990099009901,0.9967105263157895,0.993401511203752,0.004176342418196458,0.6666666666666666,0.7291666666666666,0.7058823529411765,0.72,0.7083333333333334,0.7060098039215685,0.021378790238206,233,0.994475138121547,0.994475138121547,0.9888888888888889,0.988950276243094,1.0,0.9933578882750155,0.004147605138955854,0.6666666666666666,0.7777777777777778,0.8,0.8,0.7555555555555555,0.76,0.049491238780711336,582,1.0,1.0,0.9888888888888889,0.9944444444444445,0.9944444444444445,0.9955555555555555,0.004157397096415476,0.6666666666666666,0.7526881720430108,0.7500000000000001,0.7578947368421052,0.7311827956989247,0.7316864742501415,0.03373769000372764,548,0.9972299168975068,0.9972299168975068,0.9888888888888889,0.9916897506925207,0.9972144846796658,0.9944505916112177,0.003511215821841161
710,0.15373764038085938,0.004537379878957807,0.008153009414672851,0.0007093851353115762,0.7,0.3,8,5,500,binary:logistic,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.3, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 500, 'objective': 'binary:logistic', 'subsample': 0.8}",0.631578947368421,0.7368421052631579,0.7105263157894737,0.7368421052631579,0.6666666666666666,0.6964912280701754,0.04136781095632139,146,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6808510638297872,0.7659574468085106,0.7346938775510204,0.7659574468085106,0.717391304347826,0.7329702278691309,0.03205743069298507,121,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7111111111111111,0.8,0.8,0.8,0.7333333333333333,0.7688888888888888,0.038745768387028236,525,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6956521739130436,0.7826086956521738,0.7659574468085106,0.7826086956521738,0.7252747252747253,0.7504203474601254,0.03448314406663305,230,1.0,1.0,1.0,1.0,1.0,1.0,0.0
711,0.27322869300842284,0.011449542947132149,0.00763087272644043,0.0008529158990615638,0.7,0.3,8,5,1000,binary:logistic,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.3, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 1000, 'objective': 'binary:logistic', 'subsample': 0.8}",0.6578947368421053,0.7236842105263158,0.6842105263157895,0.7236842105263158,0.68,0.6938947368421053,0.02591398514390986,163,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6938775510204082,0.7608695652173914,0.7142857142857143,0.7727272727272727,0.723404255319149,0.7330328717139871,0.029420510807742273,117,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7555555555555555,0.7777777777777778,0.7777777777777778,0.7555555555555555,0.7555555555555555,0.7644444444444444,0.010886621079036363,567,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.723404255319149,0.7692307692307693,0.7446808510638298,0.7640449438202247,0.7391304347826088,0.7480982508433163,0.01674977081273014,264,1.0,1.0,1.0,1.0,1.0,1.0,0.0
712,0.010111188888549805,0.0019228281509853355,0.009448862075805664,0.0014220259493548367,0.7,0.3,8,10,5,binary:logistic,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.3, 'max_depth': 8, 'min_child_weight': 10, 'n_estimators': 5, 'objective': 'binary:logistic', 'subsample': 0.8}",0.631578947368421,0.5657894736842105,0.6578947368421053,0.6578947368421053,0.6933333333333334,0.641298245614035,0.042554851175534265,482,0.7326732673267327,0.7722772277227723,0.7161716171617162,0.7161716171617162,0.7203947368421053,0.7315376932430084,0.0212480458572173,0.6491228070175439,0.6071428571428571,0.6557377049180327,0.6666666666666666,0.671875,0.65010900714902,0.022920119585715656,538,0.7088607594936709,0.7681159420289855,0.706140350877193,0.7008547008547008,0.7111111111111111,0.7190165728731323,0.024787237081508578,0.8222222222222222,0.7555555555555555,0.8888888888888888,0.8444444444444444,0.9555555555555556,0.8533333333333333,0.06681465057054628,278,0.9333333333333333,0.8833333333333333,0.8944444444444445,0.9111111111111111,0.8888888888888888,0.9022222222222223,0.01812167381144456,0.7254901960784313,0.6732673267326731,0.7547169811320755,0.7450980392156862,0.7889908256880733,0.7375126737693879,0.038145853435057525,509,0.8057553956834533,0.8217054263565893,0.7892156862745099,0.7922705314009661,0.7901234567901234,0.7998140993011285,0.012471323350591411
