,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_components,param_store_covariance,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,split2_train_Precision,split3_train_Precision,split4_train_Precision,mean_train_Precision,std_train_Precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
0,0.0,0.0,0.0,0.0,0,True,"{'n_components': 0, 'store_covariance': True}",,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,
1,0.0,0.0,0.0,0.0,0,False,"{'n_components': 0, 'store_covariance': False}",,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,
2,0.0,0.0,0.0,0.0,5,True,"{'n_components': 5, 'store_covariance': True}",,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,
3,0.0009119987487792968,0.0009260185150355563,0.0,0.0,5,False,"{'n_components': 5, 'store_covariance': False}",,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,3,,,,,,,
4,0.0026096820831298826,0.0032121187911885183,0.0061339855194091795,0.0037798223276808217,1,True,"{'n_components': 1, 'store_covariance': True}",0.7368421052631579,0.5789473684210527,0.6578947368421053,0.6710526315789473,0.6933333333333334,0.6676140350877193,0.05181133946243186,1,0.6765676567656765,0.6897689768976898,0.6765676567656765,0.7029702970297029,0.6776315789473685,0.6847012332812228,0.010408946746688153,0.7192982456140351,0.6274509803921569,0.6727272727272727,0.6724137931034483,0.6833333333333333,0.6750447250340492,0.029341206615671054,1,0.6752136752136753,0.6885964912280702,0.6863636363636364,0.6991150442477876,0.6814159292035398,0.6861409552513418,0.00795157279124664,0.9111111111111111,0.7111111111111111,0.8222222222222222,0.8666666666666667,0.9111111111111111,0.8444444444444444,0.07436978013636225,1,0.8777777777777778,0.8722222222222222,0.8388888888888889,0.8777777777777778,0.8555555555555555,0.8644444444444443,0.01515353521887317,0.803921568627451,0.6666666666666666,0.7400000000000001,0.7572815533980582,0.7809523809523808,0.7497644339289115,0.04682472307943785,1,0.7632850241545893,0.7696078431372548,0.755,0.7783251231527094,0.7586206896551723,0.7649677360199452,0.008275538208676726
5,0.003010845184326172,0.0038088588429391174,0.004059934616088867,0.003801738575290501,1,False,"{'n_components': 1, 'store_covariance': False}",0.7368421052631579,0.5789473684210527,0.6578947368421053,0.6710526315789473,0.6933333333333334,0.6676140350877193,0.05181133946243186,1,0.6765676567656765,0.6897689768976898,0.6765676567656765,0.7029702970297029,0.6776315789473685,0.6847012332812228,0.010408946746688153,0.7192982456140351,0.6274509803921569,0.6727272727272727,0.6724137931034483,0.6833333333333333,0.6750447250340492,0.029341206615671054,1,0.6752136752136753,0.6885964912280702,0.6863636363636364,0.6991150442477876,0.6814159292035398,0.6861409552513418,0.00795157279124664,0.9111111111111111,0.7111111111111111,0.8222222222222222,0.8666666666666667,0.9111111111111111,0.8444444444444444,0.07436978013636225,1,0.8777777777777778,0.8722222222222222,0.8388888888888889,0.8777777777777778,0.8555555555555555,0.8644444444444443,0.01515353521887317,0.803921568627451,0.6666666666666666,0.7400000000000001,0.7572815533980582,0.7809523809523808,0.7497644339289115,0.04682472307943785,1,0.7632850241545893,0.7696078431372548,0.755,0.7783251231527094,0.7586206896551723,0.7649677360199452,0.008275538208676726
